brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,price_capped,car_age,mileage_per_year,horsepower,engine_displacement_l,num_cylinders,transmission_type
Nissan,GT-R Premium,2010,15600.0,Gasoline,485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,69500.0,69500.0,16,975.0,485.0,3.8,6.0,Other
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2018,104700.0,Gasoline,V6,Automatic,Fuji White,Ivory / Ebony,At least 1 accident or damage reported,No,30775.0,30775.0,8,13087.5,,,6.0,Automatic
Toyota,Corolla LE,2010,72348.0,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,At least 1 accident or damage reported,Yes,9995.0,9995.0,16,4521.75,132.0,1.8,4.0,Automatic
Rivian,R1S Adventure Package,2023,2500.0,Unknown,835.0HP Electric Motor Electric Fuel System,A/T,Green,White,None reported,Yes,94000.0,94000.0,3,833.3333333333334,835.0,,,Automatic
Mercedes-Benz,C-Class C300 4MATIC,2022,13177.0,Gasoline,2.0 Liter Turbo,Automatic,White,Silk Beige/Black,None reported,No,44798.0,44798.0,4,3294.25,,,,Automatic
Porsche,Cayenne E-Hybrid S,2016,96000.0,Plug-In Hybrid,416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,White,Red,At least 1 accident or damage reported,Yes,23000.0,23000.0,10,9600.0,416.0,3.0,6.0,Other
Chevrolet,Express 1500 Work Van,2011,93009.0,E85 Flex Fuel,5.3L V8 16V MPFI OHV Flexible Fuel,4-Speed Automatic,Summit White,Medium Pewter,None reported,Yes,22495.0,22495.0,15,6200.6,,5.3,8.0,Automatic
INFINITI,Q70h Base,2016,52750.0,Hybrid,360.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,28998.0,28998.0,10,5275.0,360.0,3.5,6.0,Automatic
Audi,A7 Premium Plus,2020,25361.0,Hybrid,3.0 Liter Turbo,Automatic,Typhoon Gray,Black,None reported,No,49998.0,49998.0,6,4226.833333333333,,,,Automatic
Audi,Q7 3.0T Premium Plus,2015,98527.0,Gasoline,280.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,Unknown,No,9995.0,9995.0,11,8957.0,280.0,3.0,6.0,Automatic
Lucid,Air Pure,2023,1300.0,Unknown,620.0HP Electric Motor Electric Fuel System,A/T,Black,Gray,Unknown,No,86900.0,86900.0,3,433.3333333333333,620.0,,,Automatic
Chrysler,Pacifica Touring,2017,87305.0,Unknown,–,9-Speed A/T,Silver,Black,None reported,Yes,9000.0,9000.0,9,9700.555555555555,,,,Automatic
Audi,TTS 2.0T Premium Plus,2012,72922.0,Gasoline,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,Unknown,No,25999.0,25999.0,14,5208.714285714285,265.0,2.0,4.0,Automatic
BMW,650 Gran Coupe i xDrive,2015,41000.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,30000.0,30000.0,11,3727.2727272727275,445.0,4.4,8.0,Automatic
Subaru,Forester Premium,2021,42125.0,Gasoline,2.5L H4 16V GDI DOHC,Automatic CVT,Crystal Black Silica,Black,None reported,Yes,27899.0,27899.0,5,8425.0,,2.5,,CVT
Mercedes-Benz,AMG C AMG C 63,2016,62000.0,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,40000.0,40000.0,10,6200.0,469.0,4.0,8.0,Other
Land,Rover LR3 HSE,2006,153843.0,Gasoline,300.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,At least 1 accident or damage reported,Yes,9950.0,9950.0,20,7692.15,300.0,4.4,8.0,Automatic
BMW,X7 xDrive40i,2019,35248.0,Gasoline,3.0 Liter Twin Turbo,Automatic,Arctic Gray Metallic,Black,None reported,No,53998.0,53998.0,7,5035.428571428572,,,,Automatic
Ford,Transit Connect XLT,2015,194454.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,9888.0,9888.0,11,17677.636363636364,169.0,2.5,4.0,Automatic
Lexus,LX 570 Three-Row,2021,21000.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,89999.0,89999.0,5,4200.0,383.0,5.7,8.0,Other
Porsche,911 Carrera S,2013,18494.0,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed M/T,Black,Black,Unknown,No,86900.0,86900.0,13,1422.6153846153845,400.0,3.8,6.0,Manual
Dodge,Ram 2500 Laramie Quad Cab,2006,218000.0,Gasoline,330.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,None reported,Yes,12990.0,12990.0,20,10900.0,330.0,5.7,8.0,Automatic
Nissan,Armada SL,2021,67800.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,36500.0,36500.0,5,13560.0,400.0,5.6,8.0,Automatic
Porsche,Cayman Base,2014,79000.0,Gasoline,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,At least 1 accident or damage reported,Yes,42999.0,42999.0,12,6583.333333333333,275.0,2.7,6.0,Other
Mercedes-Benz,GLE 450 GLE 450,2022,24906.0,Hybrid,3.0 Liter Turbo,Automatic,Selenite Grey Metallic,Black,None reported,No,63998.0,63998.0,4,6226.5,,,,Automatic
Chevrolet,Monte Carlo SS,2006,66840.0,Gasoline,303.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,12000.0,12000.0,20,3342.0,303.0,5.3,8.0,Automatic
BMW,M5 Base,2013,86000.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,White,None reported,Yes,32000.0,32000.0,13,6615.384615384615,560.0,4.4,8.0,Other
Hyundai,Kona N Base,2023,654.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic with Auto-Shift,Ultra Black,Black,None reported,Yes,34599.0,34599.0,3,218.0,,2.0,4.0,Automatic
Chevrolet,Monte Carlo SS,2005,75000.0,Gasoline,240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,12500.0,12500.0,21,3571.4285714285716,240.0,3.8,6.0,Automatic
Land,Rover Range Rover Evoque Pure,2015,84000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22800.0,22800.0,11,7636.363636363636,240.0,2.0,4.0,Automatic
Audi,S7 4.0T Premium Plus,2017,52500.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,39999.0,39999.0,9,5833.333333333333,450.0,4.0,8.0,Other
GMC,Acadia SLT-1,2011,120000.0,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,7500.0,7500.0,15,8000.0,288.0,3.6,6.0,Automatic
Alfa,Romeo Stelvio Ti Sport,2020,18665.0,Gasoline,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,Lunare White Metallic,Ice,None reported,Yes,35645.0,35645.0,6,3110.8333333333335,,2.0,4.0,Automatic
Ferrari,FF Base,2016,19987.0,Gasoline,651.0HP 6.3L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Brown,None reported,Yes,149900.0,149900.0,10,1998.7,651.0,6.3,12.0,Automatic
Kia,K900 5.0L,2017,36486.0,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,23950.0,23950.0,9,4054.0,420.0,5.0,8.0,Automatic
Ford,E150 XLT,2013,162100.0,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,Black,Gray,None reported,Yes,12500.0,12500.0,13,12469.23076923077,255.0,5.4,8.0,Automatic
Tesla,Model 3 Performance,2022,13079.0,Unknown,455.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,47000.0,47000.0,4,3269.75,455.0,,,Automatic
Toyota,4Runner SR5,2022,28377.0,Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,Silver,Gray,None reported,No,36999.0,36999.0,4,7094.25,,4.0,6.0,Automatic
Subaru,Forester Base,2020,32744.0,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Gray,None reported,Yes,24000.0,24000.0,6,5457.333333333333,182.0,2.5,4.0,CVT
Porsche,Panamera 2,2012,54000.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,26000.0,26000.0,14,3857.1428571428573,300.0,3.6,6.0,Automatic
Toyota,Tacoma PreRunner,2008,202055.0,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,8500.0,8500.0,18,11225.277777777777,236.0,4.0,6.0,Automatic
RAM,2500 Laramie,2019,65000.0,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,65000.0,65000.0,7,9285.714285714286,370.0,6.7,6.0,Automatic
Kia,Sportage Nightfall,2022,9686.0,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,Hyper Red,Black,None reported,Yes,30990.0,30990.0,4,2421.5,,2.4,4.0,Automatic
Cadillac,DTS Base,2010,49620.0,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,10499.0,10499.0,16,3101.25,275.0,4.6,8.0,Automatic
Toyota,Land Cruiser Base,1997,213000.0,Gasoline,212.0HP 4.5L Straight 6 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Beige,None reported,Yes,26500.0,26500.0,29,7344.827586206897,212.0,4.5,6.0,Automatic
Nissan,GT-R Premium,2020,16010.0,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,114000.0,114000.0,6,2668.3333333333335,565.0,3.8,6.0,Automatic
Lexus,NX 350 F SPORT Handling,2023,820.0,Gasoline,2.4 Liter,8-SPEED AT,Black,Black,None reported,No,51998.0,51998.0,3,273.3333333333333,,,,Other
Audi,Q7 45 Premium Plus,2021,68000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,36499.0,36499.0,5,13600.0,248.0,2.0,4.0,Automatic
Lexus,LX 470 Base,1999,82000.0,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,25000.0,25000.0,27,3037.037037037037,230.0,4.7,8.0,Automatic
GMC,Terrain SLE,2022,27352.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,Summit White,Jet Black,None reported,No,27785.0,27785.0,4,6838.0,,1.5,4.0,Automatic
Ford,Escape Limited,2012,129000.0,Gasoline,171.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,7000.0,7000.0,14,9214.285714285714,171.0,2.5,4.0,Automatic
Lexus,LS 460 L,2014,106731.0,Gasoline,360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,30000.0,30000.0,12,8894.25,360.0,4.6,8.0,Automatic
Ford,Expedition Platinum,2019,34672.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,White,None reported,Yes,45500.0,45500.0,7,4953.142857142857,400.0,3.5,6.0,Automatic
Chevrolet,Malibu LTZ,2010,55900.0,Gasoline,252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Beige,Beige,None reported,Yes,8950.0,8950.0,16,3493.75,252.0,3.6,6.0,Other
Audi,RS 7 4.0T quattro,2023,3158.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,1-Speed Automatic,Daytona Gray Pearl Effect,Black / Express Red,None reported,No,128900.0,128900.0,3,1052.6666666666667,,4.0,8.0,Automatic
Audi,A5 2.0T Premium Plus,2015,82000.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,17000.0,17000.0,11,7454.545454545455,220.0,2.0,4.0,Automatic
Genesis,G70 2.0T,2023,4785.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Vik Black,Obsidian Black,None reported,Yes,42850.0,42850.0,3,1595.0,,2.0,4.0,Automatic
Chevrolet,Trailblazer LS,2021,20497.0,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,Pacific Blue Metallic,Black,None reported,No,22999.0,22999.0,5,4099.4,,1.3,3.0,Automatic
Scion,tC Base,2013,177600.0,Gasoline,180.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,7100.0,7100.0,13,13661.538461538461,180.0,2.5,4.0,Automatic
Lincoln,MKZ Hybrid Base,2014,78568.0,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Blue,Beige,None reported,Yes,15500.0,15500.0,12,6547.333333333333,188.0,2.0,4.0,Automatic
Ford,Transit-350 XL,2018,95000.0,E85 Flex Fuel,275.0HP 3.7L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,43000.0,43000.0,8,11875.0,275.0,3.7,6.0,Automatic
Porsche,911 GT2 RS,2018,4529.0,Gasoline,3.8L H6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,Black,Black,None reported,Yes,417500.0,272713.2800000002,8,566.125,,3.8,,Automatic
Ford,Explorer Timberline,2021,25240.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Gray,Ebony,At least 1 accident or damage reported,No,39951.0,39951.0,5,5048.0,,2.3,4.0,Automatic
Volvo,XC90 3.2,2011,88300.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,11500.0,11500.0,15,5886.666666666667,235.0,3.2,6.0,Automatic
Chevrolet,Avalanche LTZ,2013,98000.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,27499.0,27499.0,13,7538.461538461538,320.0,5.3,8.0,Automatic
Audi,TT RS 2.5T,2018,20675.0,Gasoline,400.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,76000.0,76000.0,8,2584.375,400.0,2.5,5.0,Other
Lincoln,Navigator L,2008,95000.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,10900.0,10900.0,18,5277.777777777777,300.0,5.4,8.0,Automatic
Hyundai,Elantra GLS,2010,107000.0,Gasoline,138.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Blue,At least 1 accident or damage reported,Yes,6250.0,6250.0,16,6687.5,138.0,2.0,4.0,Automatic
Audi,SQ5 3.0T Premium Plus,2016,60000.0,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,24700.0,24700.0,10,6000.0,354.0,3.0,6.0,Other
Mitsubishi,Lancer Evolution GSR,2012,33000.0,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,34999.0,34999.0,14,2357.1428571428573,291.0,2.0,4.0,Manual
Tesla,Model Y Performance,2023,500.0,Unknown,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,White,None reported,Yes,60000.0,60000.0,3,166.66666666666666,455.0,,,Automatic
Mercedes-Benz,Maybach S S 600,2016,108500.0,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,63500.0,63500.0,10,10850.0,523.0,6.0,12.0,Automatic
Nissan,GT-R Premium,2017,37800.0,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Orange,None reported,Yes,149500.0,149500.0,9,4200.0,565.0,3.8,6.0,Other
Mercedes-Benz,GLS 550 Base 4MATIC,2018,74422.0,Gasoline,4.7 Liter Twin Turbo,Automatic,Obsidian Black Metallic,Gray,None reported,No,44798.0,44798.0,8,9302.75,,,,Automatic
Chevrolet,Blazer Premier,2019,55621.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Silver Ice Metallic,Jet Black,None reported,No,34562.0,34562.0,7,7945.857142857143,,3.6,6.0,Automatic
Mazda,CX-9 Grand Touring,2021,46707.0,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Sonic Silver Metallic,Black,At least 1 accident or damage reported,Yes,32541.0,32541.0,5,9341.4,,2.5,4.0,Automatic
Ford,Expedition Max Limited,2022,26500.0,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,65900.0,65900.0,4,6625.0,440.0,3.5,6.0,Automatic
Nissan,Titan XD SV,2020,10001.0,Gasoline,5.6L V8 32V GDI DOHC,9-Speed Automatic,Black,Black,None reported,Yes,47214.0,47214.0,6,1666.8333333333333,,5.6,8.0,Automatic
Lexus,LX 570 Three-Row,2019,19050.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,76900.0,76900.0,7,2721.4285714285716,383.0,5.7,8.0,Automatic
Chevrolet,Traverse Premier,2020,52000.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,35800.0,35800.0,6,8666.666666666666,310.0,3.6,6.0,Automatic
Mercedes-Benz,Sprinter High Roof,2014,65000.0,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,54999.0,54999.0,12,5416.666666666667,188.0,3.0,6.0,Automatic
BMW,X5 3.0i,2004,140000.0,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,Yes,6730.0,6730.0,22,6363.636363636364,225.0,3.0,6.0,Other
Ford,Fusion SE,2018,75600.0,Gasoline,181.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,14950.0,14950.0,8,9450.0,181.0,1.5,4.0,Automatic
Lincoln,MKZ Base,2015,117292.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,12000.0,12000.0,11,10662.90909090909,240.0,2.0,4.0,Automatic
Ford,GT,2005,1897.0,Gasoline,5.4 Liter SC DOHC,Manual,White,–,None reported,No,429998.0,272713.2800000002,21,90.33333333333333,,,,Manual
Genesis,G90 5.0 Ultimate,2017,26000.0,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,33600.0,33600.0,9,2888.8888888888887,420.0,5.0,8.0,Other
Lexus,LC 500 Base,2022,2071.0,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Nightfall Mica,Caramel,None reported,No,99950.0,99950.0,4,517.75,,5.0,8.0,Automatic
Ford,Shelby GT500 Base,2014,15629.0,Gasoline,5.8L V8 32V MPFI DOHC Supercharged,6-Speed Manual,Black,Black,None reported,No,61900.0,61900.0,12,1302.4166666666667,,5.8,8.0,Manual
Saturn,Sky Base,2008,15020.0,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Red,None reported,Yes,18500.0,18500.0,18,834.4444444444445,173.0,2.4,4.0,Automatic
Audi,RS Q8 4.0T quattro,2022,11322.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Daytona Gray Pearl Effect,Black / Express Red,None reported,No,119900.0,119900.0,4,2830.5,,4.0,8.0,Automatic
Toyota,Land Cruiser,2016,50361.0,Gasoline,5.7 Liter,Automatic,Silver,Black,None reported,No,65998.0,65998.0,10,5036.1,,,,Automatic
Mercedes-Benz,SL-Class SL 550,2013,115000.0,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,36000.0,36000.0,13,8846.153846153846,429.0,4.6,8.0,Other
Porsche,911 Carrera C2S,2005,28500.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,63500.0,63500.0,21,1357.142857142857,355.0,3.8,6.0,Manual
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,51700.0,Gasoline,375.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,32000.0,32000.0,8,6462.5,375.0,2.0,4.0,Other
Ford,Taurus X Limited,2008,148949.0,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,3900.0,3900.0,18,8274.944444444445,263.0,3.5,6.0,Automatic
BMW,440 Gran Coupe i,2018,39300.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,31750.0,31750.0,8,4912.5,320.0,3.0,6.0,Automatic
Honda,S2000 CR,2008,82323.0,Gasoline,237.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,28500.0,28500.0,18,4573.5,237.0,2.2,4.0,Manual
Acura,Integra w/A-Spec Tech Package,2023,3574.0,Gasoline,1.5 Liter Turbo,Variable,Apex Blue,Orchid,None reported,No,34998.0,34998.0,3,1191.3333333333333,,,,Other
Ford,Excursion Limited,2001,109357.0,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,12749.0,12749.0,25,4374.28,310.0,6.8,10.0,Automatic
Mercedes-Benz,SL-Class SL500 Roadster,2004,46000.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,18853.0,18853.0,22,2090.909090909091,302.0,5.0,8.0,Automatic
Mercedes-Benz,CLS-Class CLS 550,2007,123112.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,104999.0,104999.0,19,6479.578947368421,382.0,5.5,8.0,Automatic
INFINITI,G35 Sport,2007,37100.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,16900.0,16900.0,19,1952.6315789473683,306.0,3.5,6.0,Manual
Volkswagen,Golf GTI 2.0T S 4-Door,2016,89000.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,14500.0,14500.0,10,8900.0,210.0,2.0,4.0,Manual
Dodge,Challenger R/T Scat Pack,2022,1240.0,Gasoline,6.4L V8 16V MPFI OHV,8-Speed Automatic,Go Mango!,Black,None reported,No,53900.0,53900.0,4,310.0,,6.4,8.0,Automatic
Lincoln,Navigator L Reserve,2019,67073.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,47999.0,47999.0,7,9581.857142857143,450.0,3.5,6.0,Automatic
Maserati,Ghibli S Q4,2015,28700.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,Unknown,No,24900.0,24900.0,11,2609.090909090909,404.0,3.0,6.0,Automatic
Tesla,Model X Base,2023,8200.0,Unknown,670.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,93999.0,93999.0,3,2733.3333333333335,670.0,,,Automatic
Mercedes-Benz,AMG G 63 Base,2018,41000.0,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,108900.0,108900.0,8,5125.0,563.0,5.5,8.0,Other
Ford,Expedition Limited,2018,98995.0,Gasoline,3.5 Liter GTDI,Automatic,Ingot Silver Metallic,Ebony,None reported,No,34998.0,34998.0,8,12374.375,,,,Automatic
Volkswagen,Routan SE,2012,123815.0,Gasoline,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Gray,None reported,Yes,5000.0,5000.0,14,8843.92857142857,283.0,3.6,6.0,Automatic
Bugatti,Veyron 16.4 Grand Sport,2011,6330.0,Gasoline,8.0L W16 64V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,White,White,None reported,Yes,1950995.0,272713.2800000002,15,422.0,,8.0,,Automatic
Toyota,Highlander XLE,2020,61341.0,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Midnight Black Metallic,Black,At least 1 accident or damage reported,No,34084.0,34084.0,6,10223.5,,3.5,6.0,Automatic
Honda,Civic LX,2016,96473.0,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,Black,Black,None reported,No,15599.0,15599.0,10,9647.3,,2.0,4.0,CVT
Jeep,Wrangler Unlimited Sahara,2017,66107.0,Gasoline,3.6L V6 24V MPFI DOHC,5-Speed Automatic,Black Clearcoat,Black,None reported,No,31331.0,31331.0,9,7345.222222222223,,3.6,6.0,Automatic
Land,Rover Range Rover Supercharged,2008,114287.0,Gasoline,400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,9900.0,9900.0,18,6349.277777777777,400.0,4.2,8.0,Automatic
Acura,ILX 2.0L w/Premium Package,2015,75000.0,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gold,Beige,None reported,Yes,14500.0,14500.0,11,6818.181818181818,150.0,2.0,4.0,Automatic
BMW,M6 Base,2016,45800.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gold,Black,Unknown,No,36800.0,36800.0,10,4580.0,560.0,4.4,8.0,Automatic
Polestar,2 Launch Edition,2021,12172.0,Unknown,Electric,1-Speed Automatic,Thunder Gray,Charcoal,None reported,No,35999.0,35999.0,5,2434.4,,,,Automatic
BMW,X6 sDrive35i,2016,70582.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,White,At least 1 accident or damage reported,Yes,35000.0,35000.0,10,7058.2,300.0,3.0,6.0,Automatic
